CUSTOM.updateTime,CUSTOM.isPhoto,CUSTOM.isVideo,CUSTOM.hSpeed [m/s],CUSTOM.distance [m],CUSTOM.travelled [m],CUSTOM.hSpeed.running_max [m/s],CALC.hSpeed [m/s],CALC.distance [m],CALC.travelled [m],CALC.distance.running_max [m],CALC.height.running_max [m],OSD.latitude,OSD.longitude,OSD.height [m],OSD.altitude [m],OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycState.RAW,OSD.flycCommand,OSD.flycCommand.RAW,OSD.canIOCWork,OSD.groundOrSky,OSD.isMotorUp,OSD.isSwaveWork,OSD.goHomeStatus,OSD.goHomeStatus.RAW,OSD.isImuPreheated,OSD.isVisionUsed,OSD.voltageWarning,OSD.modeChannel,OSD.isGPSused,OSD.compassError,OSD.waveError,OSD.gpsLevel,OSD.batteryType,OSD.isAcceletorOverRange,OSD.isVibrating,OSD.isBarometerDeadInAir,OSD.isMotorBlocked,OSD.isNotEnoughForce,OSD.isPropellerCatapult,OSD.isGoHomeHeightModified,OSD.isOutOfLimit,OSD.gpsNum,OSD.flightAction,OSD.flightAction.RAW,OSD.motorStartFailedCause,OSD.motorStartFailedCause.RAW,OSD.nonGPSCause,OSD.nonGPSCause.RAW,OSD.isQuickSpin,OSD.battery,OSD.sWaveHeight [m],OSD.flyTime [s],OSD.motorRevolution,OSD.flycVersion,OSD.droneType,OSD.imuInitFailReason,OSD.imuInitFailReason.RAW,OSD.motorFailReason,OSD.motorFailReason.RAW,OSD.ctrlDevice,OSD.ctrlDevice.RAW,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.mode,GIMBAL.mode.RAW,GIMBAL.rollAdjust,GIMBAL.pitchAdjust,GIMBAL.yawAngle,GIMBAL.isAutoCalibration,GIMBAL.autoCalibrationResult,GIMBAL.isPitchInLimit,GIMBAL.isRollInLimit,GIMBAL.isYawInLimit,GIMBAL.isTopPosition,GIMBAL.isStuck,GIMBAL.version,GIMBAL.isSingleClick,GIMBAL.isDoubleClick,GIMBAL.isTripleClick,GIMBAL.timeStamp,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.gimbal,RC.goHome,RC.mode,RC.isWheelChanged,RC.wheelOffset,RC.wheelClick,RC.record,RC.shutter,RC.playback,RC.custom1,RC.custom2,RC.bandwidth,CENTER_BATTERY.relativeCapacity,CENTER_BATTERY.currentPV [V],CENTER_BATTERY.currentCapacity [mAh],CENTER_BATTERY.fullCapacity [mAh],CENTER_BATTERY.life,CENTER_BATTERY.loopNum,CENTER_BATTERY.errorType,CENTER_BATTERY.current [A],CENTER_BATTERY.voltageCell1 [V],CENTER_BATTERY.voltageCell2 [V],CENTER_BATTERY.voltageCell3 [V],CENTER_BATTERY.voltageCell4 [V],CENTER_BATTERY.voltageCell5 [V],CENTER_BATTERY.voltageCell6 [V],CENTER_BATTERY.serialNo,CENTER_BATTERY.productDate,CENTER_BATTERY.temperature [C],CENTER_BATTERY.connStatus,CENTER_BATTERY.totalStudyCycle,CENTER_BATTERY.lastStudyCycle,CENTER_BATTERY.isNeedStudy,CENTER_BATTERY.isBatteryOnCharge,SMART_BATTERY.usefulTime [s],SMART_BATTERY.goHomeTime [s],SMART_BATTERY.landTime [s],SMART_BATTERY.goHomeBattery,SMART_BATTERY.landBattery,SMART_BATTERY.safeFlyRadius,SMART_BATTERY.volumeConsume,SMART_BATTERY.status,SMART_BATTERY.status.RAW,SMART_BATTERY.goHomeStatus,SMART_BATTERY.goHomeStatus.RAW,SMART_BATTERY.goHomeCountdown,SMART_BATTERY.voltage [V],SMART_BATTERY.battery,SMART_BATTERY.lowWarning,SMART_BATTERY.lowWarningGoHome,SMART_BATTERY.seriousLowWarning,SMART_BATTERY.seriousLowWarningLanding,SMART_BATTERY.voltagePercent,DEFORM.isDeformProtected,DEFORM.isExceptionState,DEFORM.deformStatus,DEFORM.deformStatus.RAW,DEFORM.deformMode,DEFORM.deformMode.RAW,RC_GPS.startupTime,RC_GPS.latitude,RC_GPS.longitude,RC_GPS.xSpeed [m/s],RC_GPS.ySpeed [m/s],RC_GPS.gpsNum,RC_GPS.accuracy,RC_GPS.gpsStatus,CAMERA_INFO.connectState,CAMERA_INFO.usbState,CAMERA_INFO.timeSyncState,CAMERA_INFO.photoState,CAMERA_INFO.recordState,CAMERA_INFO.sensorState,CAMERA_INFO.sdCardInsertState,CAMERA_INFO.sdCardState,CAMERA_INFO.firmUpgradeState,CAMERA_INFO.firmErrorType,CAMERA_INFO.hotState,CAMERA_INFO.enabledPhoto,CAMERA_INFO.isStoring,CAMERA_INFO.isTimePhotoing,CAMERA_INFO.encryptStatus,CAMERA_INFO.mode,CAMERA_INFO.sdCardTotalSize,CAMERA_INFO.sdCardFreeSize,CAMERA_INFO.remainedShots,CAMERA_INFO.remainedTime,CAMERA_INFO.videoRecordTime,CAMERA_INFO.cameraType,CAMERA_INFO.version,MC_PARAM.failSafeAction,MC_PARAM.OAenabled,MC_PARAM.VPSenabled,MC_PARAM.rthOAenabled,HOME.latitude,HOME.longitude,HOME.height [m],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isMultipleModeOpen,HOME.goHomeStatus,HOME.hasGoHome,HOME.compassCeleStatus,HOME.isCompassCeleing,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [m],HOME.courseLockAngle,HOME.dataRecorderStatus,HOME.dataRecorderRemainCapacity,HOME.dataRecorderRemainTime,HOME.dataRecorderFileIndex,HOME.isFlycInSimulationMode,HOME.isFlycInNavigationMode,HOME.isWingBroken,HOME.isBigGale,HOME.isBigGaleWarning,HOME.isCompassInstallErr,HOME.isFanCurrentInAbnormalState,HOME.paddleState,HOME.heightLimitStatus,HOME.useAbsoluteHeight,HOME.motor1EscmState,HOME.motor2EscmState,HOME.motor3EscmState,HOME.motor4EscmState,HOME.motor5EscmState,HOME.motor6EscmState,HOME.motor7EscmState,HOME.motor8EscmState,HOME.forceLandingHeight [m],RECOVER.droneType,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftSnBytes,RECOVER.aircraftName,RECOVER.activeTimestamp,RECOVER.cameraSn,RECOVER.rcSn,RECOVER.batterySn,RECOVER.gimbalType,FIRMWARE.version,DETAILS.street,DETAILS.citypart,DETAILS.city,DETAILS.area,DETAILS.isFavorite,DETAILS.isNew,DETAILS.needUpload,DETAILS.recordLineCount,DETAILS.timestamp,DETAILS.latitude,DETAILS.longitude,DETAILS.totalDistance [m],DETAILS.totalTime [s],DETAILS.maxHeight [m],DETAILS.maxHorizontalSpeed [m/s],DETAILS.maxVerticalSpeed [m/s],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.takeOffAltitude [m],DETAILS.droneType,DETAILS.activeTimestamp,DETAILS.aircraftName,DETAILS.aircraftSnBytes,DETAILS.cameraSn,DETAILS.rcSn,DETAILS.batterySn,DETAILS.appType,DETAILS.appVersion,APP_GPS.latitude,APP_GPS.longitude,APP_GPS.accuracy,APP_TIP.tip,APP_WARN.warn,APP_SER_WARN.warn
2021/03/18 12:07:18.655,,Recording,1.3,,760.5,1.3,12.48,441.7,762.56,538.84,100.4,55.916944,9.197855,99.7,135.5,-12.6,-3.2,-0.1,-16,-5.1,-174.4,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,18,None,0,None,0,GpsPositionNonMatch,4,False,0,0,147.8,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-173.6,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,225880,0,10000,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.79,4374,5208,0,60,0,11.168,3.692,3.74,3.719,3.675,,0,0,1980/00/00,27.95,Normal,0,0,True,,1287,89,39,23,12,5019.3,12189.354,None,0,NonGoHome,0,0,14.753,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44636,5366,3467,73,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:18.757,,Recording,1.31,,761.83,1.31,12.4,441.26,763.88,538.84,100.4,55.916932,9.19785,99.8,135.6,-12.7,-3.1,-0.1,-15.4,-5.3,-174.5,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,17,None,0,None,0,GpsPositionNonMatch,4,False,0,0,147.9,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-173.8,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,225988,0,10000,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.79,4374,5208,0,60,0,11.168,3.692,3.74,3.719,3.675,,0,0,1980/00/00,27.95,Normal,0,0,True,,1287,89,39,23,12,5019.3,12189.354,None,0,NonGoHome,0,0,14.753,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:18.860,,Recording,1.31,,763.18,1.31,13.24,440.79,765.23,538.84,100.4,55.916921,9.197845,99.8,135.6,-12.8,-3,-0.1,-15.2,-5.4,-174.5,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,17,None,0,None,0,GpsPositionNonMatch,4,False,0,0,148,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-173.8,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,225988,0,9848,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.79,4374,5208,0,60,0,11.168,3.692,3.74,3.719,3.675,,0,0,1980/00/00,27.95,Normal,0,0,True,,1287,89,39,23,12,5019.3,12189.354,None,0,NonGoHome,0,0,14.753,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:18.967,,Recording,1.31,,764.55,1.31,13.34,440.3,766.61,538.84,100.4,55.916909,9.19784,99.8,135.6,-12.8,-2.9,-0.1,-15.2,-5.3,-174.5,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,15,None,0,None,0,Already,0,False,0,0,148.1,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-173.9,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,226097,0,10000,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.736,4374,5208,0,60,0,12.204,3.68,3.729,3.707,3.658,,0,0,1980/00/00,27.95,Normal,0,0,True,,1325,88,39,23,12,5167.5,11834.006,None,0,NonGoHome,0,0,14.761,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:19.070,,Recording,1.32,,765.93,1.32,12.94,439.81,767.99,538.84,100.4,55.916896,9.197836,99.8,135.6,-12.9,-2.8,-0.1,-14.9,-5.2,-174.6,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,15,None,0,None,0,Already,0,False,0,0,148.2,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-174,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,226206,0,10000,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.736,4374,5208,0,60,0,12.204,3.68,3.729,3.707,3.658,,0,0,1980/00/00,27.95,Normal,0,0,True,,1325,88,39,23,12,5167.5,11834.006,None,0,NonGoHome,0,0,14.761,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:19.175,,Recording,1.33,,767.35,1.33,13.78,439.3,769.41,538.84,100.4,55.916884,9.197831,99.8,135.6,-13,-2.7,-0.1,-14.6,-5.1,-174.7,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,148.3,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-174,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,226322,0,10000,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.736,4374,5208,0,60,0,12.204,3.68,3.729,3.707,3.658,,0,0,1980/00/00,27.95,Normal,0,0,True,,1325,88,39,23,12,5167.5,11834.006,None,0,NonGoHome,0,0,14.761,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:19.277,,Recording,1.33,,768.75,1.33,13.38,438.79,770.82,538.84,100.4,55.916872,9.197827,99.8,135.6,-13,-2.6,-0.1,-14.8,-4.9,-174.7,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,148.4,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-174.1,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,226431,0,9955,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.736,4374,5208,0,60,0,12.204,3.68,3.729,3.707,3.658,,0,0,1980/00/00,27.95,Normal,0,0,True,,1325,88,39,23,12,5167.5,11834.006,None,0,NonGoHome,0,0,14.761,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:19.380,,Recording,1.33,,770.15,1.33,13.74,438.27,772.22,538.84,100.4,55.916859,9.197822,99.8,135.6,-13.1,-2.5,-0.1,-14.4,-4.8,-174.7,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,148.5,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-174.2,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,226541,0,10000,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.736,4374,5208,0,60,0,12.204,3.68,3.729,3.707,3.658,,0,0,1980/00/00,27.95,Normal,0,0,True,,1325,88,39,23,12,5167.5,11834.006,None,0,NonGoHome,0,0,14.761,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:19.483,,Recording,1.34,,771.51,1.34,13.21,437.76,773.58,538.84,100.4,55.916847,9.197819,99.8,135.6,-13.2,-2.4,-0.1,-14.2,-4.6,-174.8,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,148.6,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-174.2,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,226650,0,9955,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.736,4374,5208,0,60,0,12.204,3.68,3.729,3.707,3.658,,0,0,1980/00/00,27.95,Normal,0,0,True,,1325,88,39,23,12,5167.5,11834.006,None,0,NonGoHome,0,0,14.761,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:19.586,,Recording,1.34,,772.87,1.34,13.26,437.24,774.94,538.84,100.4,55.916835,9.197815,99.8,135.6,-13.2,-2.3,-0.1,-14,-4.4,-174.8,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,148.7,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-174.3,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,226757,0,9970,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.736,4374,5208,0,60,0,12.204,3.68,3.729,3.707,3.658,,0,0,1980/00/00,27.95,Normal,0,0,True,,1325,88,39,23,12,5167.5,11834.006,None,0,NonGoHome,0,0,14.761,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
2021/03/18 12:07:19.690,,Recording,1.35,,774.24,1.35,13.3,436.72,776.31,538.84,100.4,55.916823,9.197811,99.8,135.6,-13.3,-2.2,-0.1,-13.8,-4.1,-174.9,GPS_Atti,6,Other,0,True,Sky,True,False,Standby,0,True,False,0,P,True,False,False,5,Smart,False,False,False,False,False,False,False,False,16,None,0,None,0,Already,0,False,0,0,148.8,1,28,P4 Professional,MonitorError,0,,0,RC,0,-30,0,-174.3,YawFollow,2,0,0,0,False,0,False,False,False,False,False,1,False,False,False,226866,0,9803,0,0,0,0,P,False,0,0,0,0,0,0,0,10,84,14.736,4374,5208,0,60,0,12.204,3.68,3.729,3.707,3.658,,0,0,1980/00/00,27.95,Normal,0,0,True,,1325,88,39,23,12,5167.5,11834.006,None,0,NonGoHome,0,0,14.761,84,30,False,10,True,0,,,,,,,,,,,,,,,0,0,1,No,Starting,0,1,Normal,0,No,0,0,0,0,CheckSuccess,Record,59344,44623,5365,3466,74,FC6310,11,GoHome,False,True,False,55.914752,9.203742,-35.79,True,1,1,False,False,False,True,4,False,0,False,False,False,CourseLock,120,-23.9,0,16,0,391,False,False,False,False,False,False,False,Normal,NonLimit,False,MotorOff,MotorOff,MotorOff,MotorOff,NonConnect,NonConnect,NonConnect,NonConnect,3,P4 Professional,iOS,4.3.42,07JDDBB0010175,species tracker,2017/02/09 13:13:20,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,Timeout,,,,Give,Syddanmark,2,1,0,3036,2021/03/18 12:04:50.826,55.914752,9.203741,2021.24,318.6,100.4,13.87,5.2,0,202,35.79,P4 Professional,2017/02/09 13:13:20,species tracker,07JDDBB0010175,0BDLDB200103ZL,0CKJ115596,0DQADBU03107N6,iOS,4.3.42,55.923899,9.196656,20,,,
